threshold,accuracy,precision_real,recall_real,f1_real,precision_fake,recall_fake,f1_fake,macro_f1
2.8,0.7666916729182296,0.7197674418604652,0.8984034833091437,0.7992253066494512,0.8520084566596194,0.6257763975155279,0.7215756490599821,0.7604004778547166
2.7,0.7636909227306826,0.7159353348729792,0.8998548621190131,0.797427652733119,0.8522483940042827,0.6180124223602484,0.7164716471647165,0.7569496499489177
2.6,0.7629407351837959,0.714614499424626,0.9013062409288825,0.7971758664955071,0.853448275862069,0.6149068322981367,0.7148014440433214,0.7559886552694142
2.5,0.7606901725431358,0.7102272727272727,0.9071117561683599,0.7966857871255577,0.8587196467991169,0.6040372670807453,0.7092069279854147,0.7529463575554862
2.4,0.759939984996249,0.7084745762711865,0.9100145137880987,0.7966963151207116,0.8616071428571429,0.5993788819875776,0.706959706959707,0.7518280110402094
2.3,0.7554388597149287,0.7027932960893855,0.9129172714078374,0.7941919191919192,0.863013698630137,0.5869565217391305,0.6987060998151571,0.7464490095035381
2.2,0.7539384846211553,0.7007786429365962,0.9143686502177069,0.7934508816120907,0.8640552995391705,0.5822981366459627,0.6957328385899815,0.7445918601010361
2.1,0.7501875468867217,0.6964679911699779,0.9158200290275762,0.7912225705329153,0.8641686182669789,0.5729813664596274,0.6890756302521008,0.740149100392508
1.8,0.7479369842460615,0.6908108108108109,0.9274310595065312,0.79182156133829,0.8774509803921569,0.5559006211180124,0.6806083650190115,0.7362149631786508
2.0,0.7471867966991748,0.6921397379912664,0.9201741654571843,0.7900311526479751,0.86810551558753,0.562111801242236,0.6823751178133836,0.7362031352306793
1.9,0.746436609152288,0.690968443960827,0.9216255442670537,0.7898009950248757,0.8695652173913043,0.5590062111801242,0.6805293005671077,0.7351651477959917
1.7,0.746436609152288,0.6889128094725512,0.9288824383164006,0.7911001236093943,0.8787128712871287,0.5512422360248447,0.6774809160305344,0.7342905198199643
1.6,0.7434358589647412,0.6859592711682744,0.9288824383164006,0.7891491985203453,0.8775,0.5450310559006211,0.6724137931034483,0.7307814958118968
