threshold,accuracy,precision_real,recall_real,f1_real,precision_fake,recall_fake,f1_fake,macro_f1
0.0,0.6804496186270574,0.606076210092688,0.9743377483443708,0.7473015873015874,0.9435336976320583,0.40374123148869834,0.5655021834061136,0.6564018853538505
-0.1,0.6792452830188679,0.6051413881748072,0.9743377483443708,0.7465905486837933,0.9432234432234432,0.4014029618082619,0.5631492618917441,0.6548699052877687
-0.3,0.6764351665997591,0.6026557711950971,0.9768211920529801,0.7454200884396716,0.9474671669793621,0.3936087295401403,0.5561674008810573,0.6507937446603644
-0.2,0.6764351665997591,0.6026557711950971,0.9768211920529801,0.7454200884396716,0.9474671669793621,0.3936087295401403,0.5561674008810573,0.6507937446603644
-0.4,0.672019269369731,0.5992889791772473,0.9768211920529801,0.7428391564368901,0.946360153256705,0.38503507404520654,0.5473684210526316,0.6451037887447608
-0.5,0.6684062625451626,0.5964646464646465,0.9776490066225165,0.7409033877038896,0.9471624266144814,0.37724084177708495,0.5395763656633222,0.6402398766836059
-0.6,0.6684062625451626,0.5964646464646465,0.9776490066225165,0.7409033877038896,0.9471624266144814,0.37724084177708495,0.5395763656633222,0.6402398766836059
-0.7,0.6595744680851063,0.5899100899100899,0.9776490066225165,0.7358255451713396,0.9447852760736196,0.36009353078721745,0.5214446952595937,0.6286351202154666
-0.8,0.6591730228823766,0.5895261845386534,0.9784768211920529,0.7357609710550888,0.9465020576131687,0.35853468433359315,0.5200678349349915,0.6279144029950401
-0.9,0.6579686872741871,0.5886454183266933,0.9784768211920529,0.7350746268656716,0.9461697722567288,0.35619641465315666,0.5175537938844847,0.6263142103750782
-1.0,0.6567643516659976,0.5875930521091811,0.9801324503311258,0.7347192057089668,0.9495798319327731,0.35229929851909586,0.5139283683911313,0.6243237870500491
